0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.6035946607589722,0.576581597328186,0.5471968650817871,0.5331290364265442,0.5295512080192566,0.5266161561012268,0.5176365971565247,0.5378175973892212,0.5456931591033936,0.5435121655464172,0.5370115041732788,0.557612419128418,0.5587561726570129,0.560987651348114,0.5559930801391602,0.5723402500152588,0.572246253490448,0.5793805718421936,0.5737948417663574,0.5837312340736389,0.5839650630950928,0.3389102816581726,0.34216010570526123,0.3214685022830963,0.28434959053993225,0.25344353914260864,0.2704698443412781,0.23187169432640076,0.257191002368927,0.2758748531341553,0.25385308265686035,0.21810951828956604,0.25104525685310364,0.26780879497528076,0.24115705490112305,0.209374338388443,0.24135321378707886,0.257380872964859,0.23342891037464142,0.20793503522872925,0.23041048645973206,0.24512287974357605,-2.563933207966329e-07,-0.01998882181942463,-0.029416443780064583,-0.03767935559153557,-0.041833557188510895,-0.007039097603410482,-0.028039464727044106,-0.03924223780632019,-0.043181248009204865,-0.004585203714668751,-0.025413330644369125,-0.03084990754723549,-0.029222959652543068,-0.006279589608311653,-0.025900576263666153,-0.02141646295785904,-0.01299305260181427,-0.009872040711343288,-0.01983482949435711,-0.01427509356290102,-0.006908892188221216
0,0.5644335150718689,0.5133672952651978,0.4487540125846863,0.4124820828437805,0.4081741273403168,0.4380064904689789,0.40544188022613525,0.43491750955581665,0.45080819725990295,0.46784254908561707,0.43881097435951233,0.46859586238861084,0.48041999340057373,0.5015897154808044,0.4742174446582794,0.49962928891181946,0.5125389695167542,0.5391154885292053,0.5129799842834473,0.5247901082038879,0.5354613065719604,0.44471463561058044,0.4650977849960327,0.43965253233909607,0.39813750982284546,0.34866926074028015,0.3291863203048706,0.30960506200790405,0.3627839684486389,0.36853688955307007,0.30391910672187805,0.29371407628059387,0.36055848002433777,0.35358357429504395,0.28844720125198364,0.2772650122642517,0.34400850534439087,0.3400449752807617,0.2788686156272888,0.27567633986473083,0.3256107270717621,0.3298806846141815,-5.265466711534827e-07,-0.021806642413139343,-0.03083532676100731,-0.040244508534669876,-0.04279289022088051,0.00149764702655375,-0.02644973248243332,-0.03644011169672012,-0.03950674459338188,-0.0005122049478814006,-0.028817851096391678,-0.026308953762054443,-0.016427038237452507,-0.009761003777384758,-0.04017861187458038,-0.023313527926802635,-0.003383365459740162,-0.021751053631305695,-0.038594819605350494,-0.0265486016869545,-0.01217571273446083
0,0.5572904348373413,0.4996119439601898,0.42895662784576416,0.3866623640060425,0.38344264030456543,0.412214457988739,0.3769077956676483,0.41114386916160583,0.42633047699928284,0.4424385130405426,0.41034621000289917,0.44768086075782776,0.45816507935523987,0.47667694091796875,0.44804203510284424,0.47942429780960083,0.4903445839881897,0.5152116417884827,0.4876727759838104,0.503067672252655,0.5130094885826111,0.47087034583091736,0.49123048782348633,0.47217506170272827,0.4233057200908661,0.36362501978874207,0.3631127178668976,0.33433300256729126,0.39042335748672485,0.39357689023017883,0.33366578817367554,0.31266582012176514,0.3847442865371704,0.37561044096946716,0.31196585297584534,0.2904830873012543,0.3619914650917053,0.35626596212387085,0.29424741864204407,0.2830539643764496,0.33652785420417786,0.339301198720932,-6.004368628964585e-07,-0.026530256494879723,-0.03814050182700157,-0.050074152648448944,-0.0541347973048687,0.0014754049479961395,-0.03221714496612549,-0.04499379172921181,-0.04947187006473541,0.00020206565386615694,-0.036587223410606384,-0.037012260407209396,-0.026800867170095444,-0.009343961253762245,-0.047033876180648804,-0.029869532212615013,-0.007420129608362913,-0.021999312564730644,-0.04064837470650673,-0.02708239108324051,-0.01079180371016264
0,0.5995582938194275,0.5538688898086548,0.502310574054718,0.4640832245349884,0.457165002822876,0.47141215205192566,0.4508229196071625,0.48146045207977295,0.4905969500541687,0.4959105849266052,0.47602513432502747,0.5103796124458313,0.5099062919616699,0.5235271453857422,0.506447970867157,0.533363938331604,0.534458577632904,0.5537185668945312,0.5377210378646851,0.5516641139984131,0.554376482963562,0.4507307708263397,0.46850836277008057,0.4643195569515228,0.4327877461910248,0.38443756103515625,0.3804447650909424,0.35632961988449097,0.39336514472961426,0.3982204794883728,0.3493647277355194,0.3297313451766968,0.3818800747394562,0.38004744052886963,0.3237387239933014,0.3017979562282562,0.3540765345096588,0.35602012276649475,0.3036577105522156,0.2903203070163727,0.3292694091796875,0.33489689230918884,-3.765880478567851e-07,-0.029931731522083282,-0.045560646802186966,-0.06007213890552521,-0.06782756745815277,-0.0038216128014028072,-0.035960111767053604,-0.050798263400793076,-0.0568869411945343,-0.0011566422181203961,-0.03438112512230873,-0.03879232704639435,-0.03323233127593994,-0.005950610619038343,-0.03899740055203438,-0.027788177132606506,-0.011093340814113617,-0.013861021026968956,-0.029981406405568123,-0.020189622417092323,-0.007590257562696934
0,0.5892603397369385,0.5407296419143677,0.5036528706550598,0.48297566175460815,0.48989030718803406,0.5411766171455383,0.4978935420513153,0.5073667168617249,0.5222782492637634,0.5673295259475708,0.5198675394058228,0.5293444991111755,0.5455683469772339,0.5922062397003174,0.5463908910751343,0.5518593788146973,0.5686855316162109,0.6135733127593994,0.5771060585975647,0.574974536895752,0.5876113772392273,0.46809983253479004,0.44996899366378784,0.4097205698490143,0.37997376918792725,0.35680219531059265,0.30066829919815063,0.32060492038726807,0.3658037483692169,0.3681495189666748,0.30133241415023804,0.3347727954387665,0.3838605582714081,0.3786267936229706,0.31814995408058167,0.34937310218811035,0.39586347341537476,0.3902631998062134,0.3450709283351898,0.36644232273101807,0.39752042293548584,0.3985952138900757,-4.163825906289276e-07,-0.015507540665566921,-0.02655457891523838,-0.037921104580163956,-0.0447109192609787,-0.004312181379646063,-0.026526546105742455,-0.03886321187019348,-0.045618750154972076,-0.008467146195471287,-0.029807858169078827,-0.030980050563812256,-0.02740863710641861,-0.01717984676361084,-0.039535041898489,-0.02984797954559326,-0.018178177997469902,-0.02821255847811699,-0.041707590222358704,-0.03549345210194588,-0.026685914024710655
0,0.6742180585861206,0.6438177227973938,0.609931230545044,0.5976949334144592,0.5942240953445435,0.5666837096214294,0.5571288466453552,0.5627816319465637,0.5726843476295471,0.5803187489509583,0.5768169164657593,0.6042558550834656,0.6084098219871521,0.597763180732727,0.5997611880302429,0.6226285696029663,0.6223036646842957,0.6207470297813416,0.6212442517280579,0.6364266276359558,0.6344873905181885,0.4477711319923401,0.4632391929626465,0.4551442861557007,0.4119730293750763,0.374094694852829,0.4092519283294678,0.38877546787261963,0.377397745847702,0.37077200412750244,0.37434205412864685,0.3471478819847107,0.37235504388809204,0.3857400417327881,0.3459313213825226,0.32240667939186096,0.350380003452301,0.36590102314949036,0.3263378143310547,0.3037604093551636,0.329229474067688,0.34759241342544556,-2.998893222638799e-08,-0.023388199508190155,-0.037477392703294754,-0.04984523355960846,-0.059436894953250885,-0.011539637111127377,-0.036566752940416336,-0.052898719906806946,-0.061646170914173126,-0.011069109663367271,-0.03681660071015358,-0.043214522302150726,-0.0415366068482399,-0.015413123182952404,-0.04044288024306297,-0.03444047272205353,-0.02438935451209545,-0.022458964958786964,-0.037836045026779175,-0.03101731650531292,-0.02192540094256401
0,0.6573237776756287,0.6273521780967712,0.6023318767547607,0.6075901389122009,0.6268232464790344,0.5954736471176147,0.6114455461502075,0.6210074424743652,0.6172604560852051,0.621131420135498,0.6356557011604309,0.6436280012130737,0.6353126764297485,0.6468348503112793,0.6615253686904907,0.664710283279419,0.653839111328125,0.6749423742294312,0.6848506927490234,0.6850152611732483,0.6743818521499634,0.4708113670349121,0.46305909752845764,0.4277613162994385,0.3876563012599945,0.3614194095134735,0.340409517288208,0.33350062370300293,0.37229713797569275,0.3820027709007263,0.32837992906570435,0.3241485059261322,0.37446632981300354,0.37655001878738403,0.3269174098968506,0.3222995102405548,0.36788052320480347,0.36987316608428955,0.3325548768043518,0.325575053691864,0.3601074516773224,0.3668345808982849,-2.785892263545975e-07,-0.02918035350739956,-0.04286838322877884,-0.05338858813047409,-0.059078000485897064,-0.010110578499734402,-0.03457812964916229,-0.04792078584432602,-0.05495176464319229,-0.007374254055321217,-0.03204584866762161,-0.03748692199587822,-0.03585414960980415,-0.010649817064404488,-0.03563432767987251,-0.03117862157523632,-0.0225155521184206,-0.017168918624520302,-0.03154030069708824,-0.027222830802202225,-0.02028082124888897
0,0.5872791409492493,0.559481143951416,0.5428181290626526,0.5447900891304016,0.5670449733734131,0.5770970582962036,0.5776973962783813,0.5703010559082031,0.5700504779815674,0.6021326184272766,0.6004582047462463,0.5870186686515808,0.5869094729423523,0.6245370507240295,0.6228604912757874,0.6067876219749451,0.6049073338508606,0.6461182832717896,0.6440513730049133,0.6280772686004639,0.6227244138717651,0.4858216941356659,0.45521464943885803,0.40363210439682007,0.3620584011077881,0.3532201945781708,0.34602198004722595,0.32353875041007996,0.3660774230957031,0.3780490458011627,0.35485541820526123,0.3406408429145813,0.3894677758216858,0.3936469852924347,0.3728068768978119,0.36235660314559937,0.4053798317909241,0.40884095430374146,0.3981017470359802,0.3824172914028168,0.41368985176086426,0.42260974645614624,-3.6468236430664547e-07,-0.016556818038225174,-0.0244127307087183,-0.03247518092393875,-0.03660766780376434,0.0004795521090272814,-0.021719811484217644,-0.032669324427843094,-0.03754812479019165,-0.0019275221275165677,-0.0237679835408926,-0.024981999769806862,-0.020265856757760048,-0.009717036038637161,-0.03145691752433777,-0.02238410897552967,-0.010668650269508362,-0.01973770000040531,-0.03083626739680767,-0.0226680189371109,-0.013365053571760654
0,0.48963552713394165,0.4432690441608429,0.3932664096355438,0.37035617232322693,0.3716805577278137,0.4072926938533783,0.37927886843681335,0.3926478624343872,0.4065398871898651,0.43455588817596436,0.40623167157173157,0.41859033703804016,0.4326740801334381,0.4632492959499359,0.435329794883728,0.4447126090526581,0.4587593376636505,0.49412453174591064,0.4654667377471924,0.4671732187271118,0.47859764099121094,0.5207659006118774,0.521176815032959,0.4780818521976471,0.434354692697525,0.40037694573402405,0.3865470886230469,0.3707892894744873,0.42145267128944397,0.4311754107475281,0.3770293593406677,0.37041330337524414,0.4297245442867279,0.43064385652542114,0.37458381056785583,0.3706749379634857,0.42853784561157227,0.42894431948661804,0.37747764587402344,0.37521615624427795,0.4182833433151245,0.4232856035232544,-4.5380107849268825e-07,-0.012472896836698055,-0.015719641000032425,-0.020120875909924507,-0.01968279294669628,0.007380607537925243,-0.01340468693524599,-0.02122412621974945,-0.02343687415122986,0.004190710373222828,-0.018312688916921616,-0.01674957200884819,-0.008679194375872612,-0.00453517260029912,-0.027961300686001778,-0.015414887107908726,-1.2157118362665642e-05,-0.015080168843269348,-0.027276266366243362,-0.017749907448887825,-0.006279658526182175
0,0.3669615089893341,0.30726203322410583,0.25140464305877686,0.2250363826751709,0.21884410083293915,0.2689654529094696,0.2348913848400116,0.2533344626426697,0.2729220986366272,0.29684633016586304,0.2604890763759613,0.2788107395172119,0.30069074034690857,0.32884833216667175,0.2897050678730011,0.30453798174858093,0.3262372612953186,0.36474156379699707,0.32643431425094604,0.32993021607398987,0.34727126359939575,0.4995364248752594,0.5010155439376831,0.44874393939971924,0.3928493559360504,0.34732645750045776,0.3518896996974945,0.32227882742881775,0.38486072421073914,0.4018119275569916,0.33899909257888794,0.31010735034942627,0.3830728828907013,0.38745713233947754,0.33092591166496277,0.2975667417049408,0.37106746435165405,0.37997135519981384,0.3268057107925415,0.3071790337562561,0.3598499298095703,0.3716404438018799,-6.082329946366372e-07,-0.007426579017192125,-0.008761164732277393,-0.013773436658084393,-0.014141947031021118,0.01400031242519617,-0.011602750979363918,-0.02284562774002552,-0.026448676362633705,0.006960602011531591,-0.01952934078872204,-0.019398527219891548,-0.01102543342858553,-0.005949718877673149,-0.03238324075937271,-0.01643042266368866,0.0024542375467717648,-0.020546138286590576,-0.034562282264232635,-0.022495612502098083,-0.0085261519998312
0,0.25971633195877075,0.18679648637771606,0.11413951963186264,0.07278574258089066,0.06551273912191391,0.11732075363397598,0.07589574158191681,0.10557819902896881,0.12921878695487976,0.14967797696590424,0.10778290033340454,0.13869094848632812,0.16204610466957092,0.18796588480472565,0.14606492221355438,0.17300139367580414,0.19686290621757507,0.23213708400726318,0.19158834218978882,0.20341791212558746,0.22275571525096893,0.42969226837158203,0.4305574297904968,0.3890109062194824,0.33101335167884827,0.2675168514251709,0.2814464569091797,0.24346300959587097,0.3112170398235321,0.3306373357772827,0.2588985860347748,0.2189454585313797,0.30216288566589355,0.3135417103767395,0.2428087443113327,0.198533833026886,0.28304898738861084,0.30030813813209534,0.2333017885684967,0.2005717158317566,0.262721985578537,0.2824554443359375,-6.363576972034934e-07,-0.015509151853621006,-0.02287200093269348,-0.03391915559768677,-0.038881782442331314,0.014596201479434967,-0.02143077924847603,-0.038071516901254654,-0.042768217623233795,0.008583568036556244,-0.02844024822115898,-0.03113812953233719,-0.021265069022774696,-0.005139936227351427,-0.04176194220781326,-0.023603441193699837,0.0008393926545977592,-0.021021997556090355,-0.03976123034954071,-0.024007536470890045,-0.00485231215134263
